CIK,CompanyName,FiscalYearEnd,COVID-19,SupplyChain,Furlough,Benefit Cut,InternationalSupplyChain,ComboParagraph
0001361983,ORBCOMM INC.,"December 31, 2020",1,1,0,0,1,1
0001362190,NONE,NONE,0,0,0,0,0,1
0001362468,Allegiant Travel Co,"December 31, 2020",1,0,1,0,0,1
0001362705,NONE,NONE,1,1,0,0,1,1
0001363829,Enstar Group LTD,"December 31, 2020",1,0,0,0,0,1
0001364250,"Douglas Emmett, Inc.","December 31, 2020",1,0,0,0,0,1
0001364479,HERC HOLDINGS INC.,"December 31, 2020",1,0,1,0,0,1
0001364742,"BlackRock, Inc.","December 31, 2020",1,1,0,0,1,1
0001364885,"Spirit AeroSystems Holdings, Inc.","December 31, 2020",1,1,1,0,1,1
0001364954,"CHEGG, INC","December 31, 2020",1,0,0,0,0,1
0001365038,LEAF GROUP LTD.,"December 31, 2020 ",1,0,0,0,0,1
0001365135,Western Union CO,"December 31, 2020",1,0,0,0,0,1
0001365916,"AMYRIS, INC.","December 31, 2020",1,1,1,0,1,1
0001366246,Glu Mobile Inc,"December 31, 2020",1,0,0,0,0,1
0001366561,Smartsheet Inc.,"January 31, 2021",1,1,0,0,0,1
0001366868,"GLOBALSTAR, INC.","December 31, 2020",1,1,0,0,1,1
0001367083,NONE,NONE,1,0,1,0,0,1
0001367644,EMERGENT BIOSOLUTIONS INC.,"December 31, 2020",1,1,0,0,1,1
0001367859,"CITIZENS COMMUNITY BANCORP, INC.","December 31, 2020",1,0,0,0,0,1
0001367920,"CONCERT PHARMACEUTICALS, INC.","December 31, 2020",1,1,0,0,0,1
0001368148,"ATHERSYS, INC / NEW","December 31, 2020",1,1,0,0,1,1
0001368265,CLEAN ENERGY FUELS CORP.,"December 31, 2020",1,1,0,0,0,1
0001368458,"Sally Beauty Holdings, Inc.","SEPTEMBER 30, 2020",1,1,1,0,0,1
0001368514,"ADMA BIOLOGICS, INC.","December 31, 2020",1,1,1,0,1,1
0001368622,AeroVironment Inc,"April 30, 2020",1,1,0,0,1,1
0001369290,NONE,NONE,1,1,0,0,0,1
0001370053,"ANAPTYSBIO, INC.","December 31, 2020",1,1,0,0,0,1
0001370450,"WILLDAN GROUP, INC.","January 1, 2021",1,0,1,0,0,1
0001370637,"ETSY, INC.","December 31, 2020",1,1,0,0,1,1
0001370755,NONE,NONE,1,1,1,0,1,1
0001370880,"FireEye, Inc.","December 31, 2020",1,1,0,0,1,1
0001370946,Owens Corning,"December 31, 2020",1,1,0,0,0,1
0001371217,NONE,NONE,1,1,1,0,1,1
0001371285,"TRUPANION, INC.","December 31, 2020",1,0,0,0,0,1
0001371489,Information Services Group Inc.,"December 31, 2020",1,1,0,0,0,1
0001372020,Great Lakes Dredge & Dock Corporation,"December 31, 2020",1,1,0,0,1,1
0001372183,NONE,NONE,1,0,0,0,0,1
0001372514,NONE,NONE,1,0,0,0,0,1
0001372612,"Box, Inc.","January 31, 2021",1,1,0,0,1,1
0001372807,NONE,NONE,1,0,0,0,0,1
0001373670,"Green Brick Partners, Inc.","December 31, 2020",1,1,0,0,1,1
0001373715,"SERVICENOW, I","December 31, 2020",1,1,0,0,1,1
0001374310,"Cboe Global Markets, Inc.","December 31, 2020",1,0,0,0,0,1
0001374535,ALTRA INDUSTRIAL MOTION CORP.,"December 31, 2020",1,1,0,0,1,1
0001375151,ZOGENIX INC.,"December 31, 2020",1,1,1,0,1,1
0001375205,UR-ENERGY INC.,"December 31, 2020",1,1,0,0,0,1
0001375365,"Super Micro Computer, Inc.","June 30, 2020",1,1,0,0,1,1
0001376139,"CVR Energy, Inc","December 31, 2020",1,1,0,0,1,1
0001376321,NONE,NONE,1,0,0,0,0,1
0001376339,"MIMEDX GROUP, INC.","December 31, 2020",1,1,0,0,0,1
0001377121,"PROTAGONIST THERAPEUTICS, INC.","December 31, 2020",1,1,0,0,1,1
0001377630,"NATIONAL CINEMEDIA, INC.","December 31, 2020",1,0,1,0,0,1
0001377789,"AVIAT NETWORKS, INC.","July 3, 2020",1,1,0,0,1,1
0001377936,NONE,NONE,1,1,0,0,1,1
0001378140,NONE,NONE,1,1,0,0,1,1
0001378453,TravelCenters of America Inc. /MD/,"December 31, 2020",1,1,1,0,0,1
0001378590,NONE,NONE,1,0,0,0,0,1
0001378946,"People's United Financial, Inc.","December 31, 2020",1,0,0,0,0,1
0001378950,NONE,NONE,1,1,0,0,1,1
0001378992,"BERRY GLOBAL GROUP, INC.","September 26, 2020",1,0,0,0,0,1
0001379006,NONE,NONE,1,0,0,0,0,1
0001379041,"EMPLOYERS HOLDINGS, INC.","December 31, 2020",1,1,0,0,1,1
0001379785,NONE,NONE,1,1,1,0,0,1
0001380846,"TRISTATE CAPITAL HOLDINGS, INC.","December 31, 2020",1,0,0,0,0,1
0001381531,Domtar Corp,"December 31, 2020",1,1,0,0,0,1
0001381668,TFS FINANCIAL CORPORATION,9/30/2020,1,0,0,0,0,1
0001382101,"SUTRO BIOPHARMA, INC.","December 31, 2020",1,1,1,0,0,1
0001382230,"ESSA Bancorp, Inc.","September 30, 2020",1,0,0,0,0,1
0001383312,"BROADRIDGE FINANCIAL SOLUTIONS, INC.","June 30, 2020",0,1,0,0,1,1
0001383414,NONE,NONE,1,1,1,0,0,1
0001383650,"Cheniere Energy Partners, L.P.","December 31, 2020",1,0,0,0,0,1
0001384101,"VERACYTE, INC.","December 31, 2020",1,1,1,0,1,1
0001384195,"RING ENERGY, INC.","December 31, 2020",1,1,0,0,0,1
0001385157,TE CONNECTIVITY LTD.,"September 25, 2020",1,1,1,0,1,1
0001385280,"CINEMARK HOLDINGS, INC.","December 31, 2020",1,0,1,0,0,1
0001385508,"OPIANT PHARMACEUTICALS, INC.","December 31, 2020",1,0,1,0,0,1
0001385613,"Greenlight Capital Re, Ltd.","December 31, 2020",1,1,0,0,0,1
0001385818,NONE,NONE,1,1,0,0,0,1
0001385849,ENERGY FUELS INC.,"December 31, 2020",1,1,0,0,1,1
0001385867,COUPA SOFTWARE INC,"January 31, 2021",1,1,0,0,1,1
0001386278,GREEN DOT CORP,"December 31, 2020",1,1,0,0,0,1
0001387467,Alpha and Omega Semiconductor Limited,"June 30, 2020",1,1,0,0,1,1
0001388320,NONE,NONE,1,1,1,0,1,1
0001388430,"CAI International, Inc.",December 31,1,1,1,0,1,1
0001388658,"iRhythm Technologies, Inc.","December 31, 2020",1,1,1,0,0,1
0001389002,NONE,NONE,1,1,0,0,0,1
0001389050,"Archrock, Inc","December 31, 2020",1,1,1,0,0,1
0001389170,TARGA RESOURCES CORP.,"December 31, 2020",1,1,0,0,1,1
0001389545,NONE,NONE,1,1,0,0,0,1
0001390162,Howard Bancorp Inc,"December 31, 2020",1,1,1,0,1,1
0001390478,"SELLAS Life Sciences Group, Inc.","December 31, 2020",1,1,1,0,1,1
0001390777,THE BANK OF NEW YORK MELLON CORPORATION,"December 31, 2020",0,0,0,0,0,1
0001391127,"Limelight Networks, Inc.","December 31, 2020",1,0,0,0,0,1
0001392091,NONE,NONE,1,1,0,0,1,1
0001392380,NONE,NONE,1,1,0,0,1,1
0001392972,"PROS HOLDINGS, INC.","December 31, 2020",1,1,0,0,0,1
0001393052,Veeva Systems Inc.,"January 31, 2021",1,1,0,0,0,1
0001393066,RESOLUTE FOREST PRODUCTS INC.,"DECEMBER 31, 2020",1,1,0,0,1,1
0001393311,PUBLIC STORAGE,December 31,1,0,0,0,0,1
0001393434,"Ocular Therapeutix, Inc.","December 31, 2020",1,1,1,0,0,1
0001393612,DISCOVER FINANCIAL SERVICES,"December 31, 2020",1,0,0,0,0,1
0001393726,Tiptree Inc.,"December 31, 2020",1,0,0,0,0,1
0001393818,The Blackstone Group Inc.,"DECEMBER 31, 2020",0,0,0,0,0,0
0001393883,"DHI Group, Inc.","December 31, 2020",1,0,0,0,0,1
0001394056,NONE,NONE,1,1,0,0,1,1
0001394319,NONE,NONE,1,1,1,0,0,1
0001395937,"Syndax Pharmaceuticals, Inc.","December 31, 2020",1,1,0,0,0,1
0001395942,"KAR Auction Services, Inc.","December 31, 2020",1,0,1,0,0,1
0001396009,VULCAN MATERIALS COMPANY,December 31,1,1,0,0,0,1
0001396033,"Lumber Liquidators Holdings, Inc.","December 31, 2020",1,1,0,0,1,1
0001396440,NONE,NONE,1,1,0,0,1,1
0001396814,"PACIRA BIOSCIENCES, INC.","December 31, 2020",1,1,0,0,1,1
0001397187,lululemon athletica inc.,"January 31, 2021",1,1,0,0,1,1
0001397702,"SILK ROAD MEDICAL, INC.","December 31, 2020",1,1,1,0,0,1
0001397911,LPL Financial Holdings Inc.,"December 31, 2020",1,1,0,0,1,1
0001398659,GENPACT LIMITED,"December 31, 2020",1,1,0,0,0,1
0001398733,NONE,NONE,0,0,0,0,0,0
0001398805,NONE,NONE,1,0,0,0,0,1
0001398987,REALOGY HOLDINGS CORP.,"December 31, 2020",1,0,1,0,0,1
0001399249,"PZENA INVESTMENT MANAGEMENT, INC.","December 31, 2020",1,1,0,0,1,1
0001399520,NONE,NONE,1,1,1,0,0,1
0001399529,"DICERNA PHARMACEUTICALS, INC.","December 31, 2020",1,1,1,0,1,1
0001399935,NONE,NONE,1,1,1,0,1,1
0001400810,"HCI Group, Inc.","December 31, 2020",1,0,0,0,0,1
0001400891,"IHEARTMEDIA, INC.","December 31, 2020",1,1,1,0,0,1
0001401040,NONE,NONE,1,1,1,0,0,1
0001401257,"FORUM ENERGY TECHNOLOGIES, INC.","December 31, 2020",1,1,1,0,1,1
0001401521,United Insurance Holdings Corp.,"December 31, 2020",1,0,0,0,0,1
0001401564,"FIRST FINANCIAL NORTHWEST, INC.","December 31, 2020",1,1,1,0,1,1
0001401667,"PUMA BIOTECHNOLOGY, INC.","December 31, 2020",1,1,1,0,0,1
0001401680,"Cornerstone OnDemand, Inc.","December 31, 2020",1,1,0,0,1,1
0001401708,"NANOSTRING TECHNOLOGIES, INC.","December 31, 2020",1,1,0,0,1,1
0001402057,CDW CORP,"December 31, 2020",1,1,0,0,1,1
0001402436,"SS&C TECHNOLOGIES HOLDINGS, INC.","December 31, 2020",1,0,0,0,0,1
0001402829,"ORION GROUP HOLDINGS, INC.","December 31, 2020",1,1,0,0,1,1
0001403161,VISA INC.,"September 30, 2020",1,0,0,0,0,1
0001403256,"SCULPTOR CAPITAL MANAGEMENT, INC.",2020-12-31,1,0,0,0,0,1
0001403431,"HERITAGE-CRYSTAL CLEAN, INC.","January 2, 2021",1,0,0,0,0,1
0001403475,Bank of Marin Bancorp,"December 31, 2020",1,1,0,0,1,1
0001403528,"Oaktree Capital Group, LLC","December 31, 2020",1,1,0,0,1,1
0001403568,"ULTA BEAUTY, INC.","January 30, 2021",1,1,1,0,1,1
0001403708,NONE,NONE,1,1,1,0,0,1
0001403752,ZYMEWORKS INC.,"December 31, 2020",1,0,1,0,0,1
0001403853,"Nuverra Environmental Solutions, Inc.","December 31, 2020",1,0,0,0,0,1
0001404644,"Neoleukin Therapeutics, Inc.","December 31, 2020",1,1,0,0,0,1
0001404655,"HubSpot, Inc.","DECEMBER 31, 2020",1,0,0,0,0,1
0001404912,KKR & CO. INC.,"December 31, 2020",1,1,1,0,1,1
0001405495,"INTERDIGITAL, INC.","December 31, 2020",1,1,0,0,1,1
0001406587,Forestar Group Inc.,"September 30, 2020",1,0,0,0,0,1
0001406666,"Calix, Inc.","December 31, 2020",1,1,0,0,1,1
0001407623,RETAIL OPPORTUNITY INVESTMENTS CORP.,"December 31, 2020",1,0,0,0,0,1
0001408075,Graphic Packaging Holding Co,"December 31, 2020",1,1,1,0,1,1
0001408100,"Kennedy-Wilson Holdings, Inc.","December 31, 2020",1,1,1,0,1,1
0001408198,MSCI INC.,"December 31, 2020",1,0,0,0,0,1
0001408278,"Synacor, Inc.","December 31, 2020",1,0,0,0,0,1
0001408443,NONE,NONE,1,1,0,0,0,1
0001408534,"FIRST GUARANTY BANCSHARES, INC.","December 31, 2020",1,0,0,0,0,1
0001408710,Fabrinet,"June 26, 2020",0,0,0,0,0,0
0001409171,TITAN MACHINERY INC.,"JANUARY 31, 2021",1,1,0,0,1,1
0001409269,NONE,NONE,1,1,1,0,1,1
0001409375,NONE,NONE,1,1,0,0,0,1
0001409493,CHIMERA INVESTMENT CORP,"December 31, 2020",1,1,0,0,0,1
0001410098,"CORMEDIX
INC.","December 31, 2020",1,1,0,0,1,1
0001410172,NONE,NONE,1,1,0,0,1,1
0001410384,"Q2 Holdings, Inc.","December 31, 2020",1,0,0,0,0,1
0001410428,NONE,NONE,1,1,1,0,0,1
0001410636,"AMERICAN WATER WORKS COMPANY, INC.","December 31, 2020",1,1,0,0,1,1
0001410939,"IVERIC bio, Inc.","December 31, 2020",1,1,1,0,1,1
0001411207,"ALLISON TRANSMISSION HOLDINGS, INC.","December 31, 2020",1,1,1,0,1,1
0001411342,Ellington Financial Inc.,"December 31, 2020",1,0,0,0,0,1
0001411494,"APOLLO GLOBAL MANAGEMENT, INC.","DECEMBER 31, 2020",1,1,1,0,1,1
0001411579,"AMC ENTERTAINMENT HOLDINGS, INC.","December 31, 2020",1,0,1,0,0,1
0001411688,NONE,NONE,1,1,1,0,1,1
0001411690,"Bionano Genomics, Inc.","December 31, 2020",1,1,0,0,0,1
0001411906,"AMPIO PHARMACEUTICALS, INC.","December 31, 2020",1,0,0,0,0,1
0001412100,"MAIDEN HOLDINGS, LTD.","December 31, 2020",1,0,0,0,0,1
0001412408,"PHREESIA, INC.","January 31, 2021",1,1,0,0,0,1
0001412665,MIDWESTONE,"December 31, 2020",1,0,0,0,0,1
0001412707,"LEVEL ONE BANCORP, INC.","December 31, 2020",1,0,0,0,0,1
0001413263,NONE,NONE,0,1,0,0,0,0
0001413329,PHILIP MORRIS INTERNATIONAL INC.,"December 31, 2020",1,1,0,0,1,1
0001413447,NXP Semiconductors N.V.,"December 31, 2020",1,1,0,0,1,1
0001413837,FIRST FOUNDATION INC.,"December 31, 2020",1,0,0,0,0,1
0001413898,A. H. Belo Corporation,December 31,1,1,0,0,1,1
0001414475,"WESTERN MIDSTREAM PARTNERS, LP","December 31, 2020",1,1,0,0,1,1
0001414932,NONE,NONE,1,1,0,0,1,1
0001415404,EchoStar Corporation,"DECEMBER 31, 2020",1,1,0,0,0,1
0001417398,"HILLENBRAND, INC.","September 30, 2020",1,1,1,0,1,1
0001418076,NONE,NONE,1,1,0,0,1,1
0001418091,"Twitter, Inc.","December 31, 2020",1,0,0,0,0,1
0001418100,AVAYA HOLDINGS CORP.,"September 30, 2020",1,1,0,0,1,1
0001418121,"APPLE HOSPITALITY REIT, INC.","December 31, 2020",1,1,1,0,0,1
0001418135,Keurig Dr Pepper Inc.,"December 31, 2020",1,1,0,0,1,1
0001418819,Iridium Communications Inc.,"December 31, 2020",1,1,0,0,1,1
0001419242,ATLANTIC POWER CORPORATION,"December 31, 2020",1,1,0,0,1,1
0001419536,"CAPITAL BANCORP, INC","December 31, 2020",1,0,1,0,0,1
0001419600,"Flexion Therapeutics, Inc.","December 31, 2020",1,1,0,0,1,1
0001419612,"SOLAREDGE TECHNOLOGIES, INC","December 31, 2020",1,1,0,0,1,1
0001420520,NONE,NONE,1,0,0,0,0,0
0001420565,NONE,NONE,1,1,0,0,0,1
0001420720,NONE,NONE,1,0,0,0,0,1
0001420800,COLFAX CORPORATION,"December 31, 2020",1,1,1,0,1,1
0001421182,Verso Corporation,"December 31, 2020",1,1,1,0,0,1
0001421461,"INTREPID POTASH, INC.","December 31, 2020",1,1,0,0,1,1
0001421517,"Energy Recovery, Inc.","December 31, 2020",1,0,0,0,0,1
0001422142,NONE,NONE,1,1,1,0,0,1
0001422143,"KURA ONCOLOGY, INC.","December 31, 2020",1,1,0,0,1,1
0001422183,NONE,NONE,1,0,0,0,0,1
0001422892,NONE,NONE,1,1,0,0,0,1
0001423221,QUANEX BUILDING PRODUCTS CORPORATION,"October 31, 2020",1,1,1,0,0,1
0001423689,AGNC INVESTMENT CORP.,"December 31, 2020",1,0,0,0,0,1
0001423774,"Zuora, Inc.","January 31, 2021",1,1,0,0,0,1
0001423869,PCB Bancorp,"December 31, 2020",1,1,0,0,1,1
0001423902,"WESTERN MIDSTREAM PARTNERS, LP","December 31, 2020",1,1,0,0,1,1
0001424929,Fox Factory Holding Corp.,"January 1, 2021",1,1,0,0,1,1
0001425287,WORKHORSE GROUP INC.,"December 31, 2020",1,1,0,0,1,1
0001425292,"CVR Partners, LP","December 31, 2020",1,1,0,0,1,1
0001425450,ORTHOPEDIATRICS CORP,"December 31, 2020",1,1,0,0,0,1
0001426332,NONE,NONE,1,1,0,0,1,1
0001426800,"ASSEMBLY BIOSCIENCES, INC.","December 31, 2020",1,1,0,0,0,1
0001426945,"ECHO GLOBAL LOGISTICS, INC.","December 31, 2020",1,1,0,0,1,1
0001427570,NONE,NONE,1,1,1,0,1,1
0001427925,ACELRX PHARMACEUTICALS INC,"December 31, 2020",1,1,0,0,0,1
0001428205,"ARMOUR RESIDENTIAL REIT, INC.","December 31, 2020",1,0,0,0,0,1
0001428336,"HEALTHEQUITY, INC.","January 31, 2021",1,0,0,0,0,1
0001428522,"Radius Health, Inc.","December 31, 2020",1,1,0,0,1,1
0001428875,"Terminix Global Holdings, Inc.",December 31,1,1,0,0,1,1
0001429260,"Fortress Biotech, Inc.","December 31, 2020",1,1,1,0,1,1
0001429560,TREVENA INC,"December 31, 2020",1,1,0,0,0,1
0001429764,NONE,NONE,1,1,0,0,1,1
0001430306,NONE,NONE,1,1,0,0,1,1
0001430723,"ServisFirst Bancshares, Inc.","DECEMBER 31, 2020",1,0,0,0,0,1
0001431567,Oak Valley Bancorp,"December 31, 2020",1,0,0,0,0,1
0001431959,TORCHLIGHT ENERGY RESOURCES INC,"December 31, 2020",1,0,0,0,0,1
0001433195,"AppFolio, Inc.","December 31, 2020",1,0,0,0,0,1
0001433270,ANTERO RESOURCES CORPORATION,"December 31, 2020",1,1,0,0,0,1
0001433607,NONE,NONE,1,0,0,0,0,1
0001433642,HAMILTON LANE INCORPORATED,"March 31, 2020",1,0,0,0,0,1
0001433660,John Bean Technologies Corporation,"December 31, 2020",1,1,1,0,1,1
0001433714,"CASTLIGHT HEALTH, INC.","December 31, 2020",1,0,0,0,0,1
0001434316,"FATE THERAPEUTICS, INC.","December 31, 2020",1,1,0,0,0,1
0001434418,CONSTELLATION PHARMACEUTICALS INC,"December 31, 2020",1,1,1,0,1,1
0001434524,NONE,NONE,1,0,0,0,0,1
0001434588,"GRAND CANYON EDUCATION, INC.","December 31, 2020",1,0,0,0,0,1
0001434621,"LendingTree, Inc.","December 31, 2020",1,1,0,0,1,1
0001434647,NONE,NONE,1,0,1,0,0,1
0001434728,"Global Water Resources, Inc.","December 31, 2020",1,1,1,0,0,1
0001434868,"Esperion Therapeutics, Inc.","December 31, 2020",1,1,0,0,1,1
0001435064,NONE,NONE,1,1,0,0,0,1
0001435508,"FIRST SAVINGS FINANCIAL GROUP, INC.","September 30, 2020",1,1,0,0,1,1
0001436126,"Mistras Group, Inc.","December 31, 2020",1,1,0,0,0,1
0001436208,NONE,NONE,0,1,0,0,1,1
0001436425,"HOME BANCORP, INC.","December 31, 2020",1,1,0,0,1,1
0001437071,Invesco Mortgage Capital Inc.,"December 31, 2020",1,0,1,0,0,1
0001437107,"Discovery, Inc.","December 31, 2020",1,0,0,0,0,1
0001437226,NONE,NONE,1,0,0,0,0,1
0001437352,"Everbridge, Inc.","December 31, 2020",1,1,0,0,1,1
0001437402,"ARDELYX, INC.","DECEMBER 31, 2020",1,1,1,0,0,1
0001437557,NONE,NONE,1,0,1,0,0,1
0001437578,BRIGHT HORIZONS FAMILY SOLUTIONS INC.,"December 31, 2020",1,0,1,0,0,1
0001437958,COASTAL FINANCIAL CORPORATION,"December 31, 2020",1,0,0,0,0,1
0001438133,"Tandem Diabetes Care, Inc.","December 31, 2020",1,1,0,0,1,1
0001438231,Digimarc CORP,"December 31, 2020",1,1,0,0,1,1
0001438423,"Everspin Technologies, Inc.","December 31, 2020",1,1,0,0,1,1
0001438533,"TRAVERE THERAPEUTICS, INC.","December 31, 2020",1,1,1,0,1,1
0001438731,NONE,NONE,1,1,0,0,0,1
0001439095,MRC GLOBAL INC.,"December 31, 2020",1,1,0,0,1,1
0001439288,REXNORD CORPORATION,"March 31, 2020",1,1,1,0,1,1
0001439404,Zynga Inc,"December 31, 2020",1,0,0,0,0,1
0001441236,CLEARWATER PAPER CORPORATION,"December 31, 2020",1,1,0,0,0,1
0001441683,APPIAN CORPORATION,"December 31, 2020",1,1,0,0,0,1
0001441693,NONE,NONE,1,1,0,0,0,1
0001441816,"MONGODB, INC.","January 31, 2021",1,0,0,0,0,1
0001442145,"Verisk Analytics, Inc.","December 31, 2020",1,1,0,0,1,1
0001442626,"Bluerock Residential Growth REIT, Inc.","December 31, 2020",1,0,0,0,0,1
0001442836,"Mersana Therapeutics, Inc.","December 31, 2020",1,1,0,0,0,1
0001443646,Booz Allen Hamilton Holding Corporation,"March 31, 2020",1,1,0,0,0,1
0001443669,Proto Labs Inc,"December 31, 2020",1,1,0,0,0,1
0001444192,NONE,NONE,1,0,0,0,0,1
0001444307,NONE,NONE,1,1,0,0,1,1
0001444380,NEVRO CORP.,"December 31, 2020",1,1,0,0,0,1
0001445305,WORKIVA INC,"December 31, 2020",1,1,0,0,1,1
0001446159,NONE,NONE,0,0,0,0,0,0
0001446847,"IRONWOOD PHARMACEUTICALS, INC.","December 31, 2020",1,1,0,0,1,1
0001447028,Arbutus Biopharma Corp,"December 31, 2020",1,1,1,0,1,1
0001447051,Territorial Bancorp Inc.,"December 31, 2020",1,0,1,0,0,1
0001447362,"CASTLE BIOSCIENCES, INC.","December 31, 2020",1,1,1,0,0,1
0001447669,TWILIO INC.,"December 31, 2020",1,1,0,0,1,1
0001448056,"New Relic, Inc.","March 31, 2020",1,0,0,0,0,1
0001448431,NONE,NONE,1,0,0,0,0,1
0001448893,ESSENT GROUP LTD.,"December 31, 2020",1,0,1,0,0,1
0001449488,CSI Compressco LP,"December 31, 2020",1,1,1,0,0,1
0001449792,NONE,NONE,1,1,0,0,0,1
0001451505,TRANSOCEAN LTD,"December 31, 2020",1,0,0,0,0,1
0001451809,NONE,NONE,1,1,0,0,0,1
0001453593,NONE,NONE,1,1,1,0,0,1
0001453687,"Selecta Biosciences, Inc","December 31, 2020",1,1,1,0,0,1
0001454789,NONE,NONE,1,1,1,0,0,1
0001455684,"TPI Composites, Inc.","December 31, 2020",1,1,0,0,1,1
0001456772,OFFICE PROPERTIES INCOME TRUST,"December 31, 2020",1,0,1,0,0,1
0001457612,"GENOCEA BIOSCIENCES, INC.","December 31, 2020",1,1,1,0,1,1
0001458412,"CROSSFIRST BANKSHARES, INC.","December 31, 2020",1,1,1,0,1,1
0001458891,Noble Corporation,"December 31, 2020",1,1,0,0,1,1
0001459200,"ALARM.COM HOLDINGS, INC.","December 31, 2020",1,1,0,0,1,1
0001459417,"2U, INC.","December 31, 2020",1,0,0,0,0,1
0001459839,"SI-BONE, Inc.","December 31, 2020",1,1,1,0,0,1
0001460329,"Fluent, Inc.","December 31, 2020",1,0,0,0,0,1
0001460602,"ORGENESIS
INC.","December 31, 2020",1,1,0,0,0,1
0001461119,CRH MEDICAL CORPORATION,"December 31, 2020",1,1,0,0,0,1
0001461755,"ATLANTIC CAPITAL BANCSHARES, INC.","December 31, 2020",1,1,0,0,1,1
0001462120,"LIVE OAK BANCSHARES, INC.","December 31, 2020",1,1,0,0,0,1
0001462418,ALTISOURCE PORTFOLIO SOLUTIONS S.A.,"December 31, 2020",1,0,1,0,0,1
0001463101,"Enphase Energy, Inc.","December 31, 2020",1,1,0,0,1,1
0001463172,"ZENDESK, INC.","December 31, 2020",1,1,0,0,1,1
0001463258,"RENEWABLE ENERGY GROUP, INC.","December 31, 2020",1,1,0,0,1,1
0001463361,"Unity Biotechnology, Inc.","December 31, 2020",1,1,1,0,0,1
0001463972,Vuzix Corp,"December 31, 2020",1,1,0,0,0,1
0001464343,NONE,NONE,1,1,0,0,1,1
0001464423,PennyMac Mortgage Investment Trust,"December 31, 2020",1,0,0,0,0,1
0001464790,"B. RILEY
FINANCIAL, INC.","December 31, 2020",1,1,0,0,1,1
0001464963,NONE,NONE,1,1,0,0,1,1
0001465128,"Starwood Property Trust, Inc.","December 31, 2020",1,1,0,0,1,1
0001465885,Western Asset Mortgage Capital Corporation,"December 31, 2020",1,1,0,0,1,1
0001466026,"MIDLAND STATES BANCORP, INC.","December 31, 2020",1,1,0,0,0,1
0001466085,"INDEPENDENCE REALTY TRUST, INC.","December 31, 2020",1,0,0,0,0,1
0001466258,TRANE TECHNOLOGIES PLC,"December 31, 2020",1,1,1,0,1,1
0001466301,"Clovis Oncology, Inc.","December 31, 2020",1,1,0,0,1,1
0001466538,Cowen Inc.,"December 31, 2020",1,1,0,0,0,1
0001466593,OTTER TAIL CORPORATION,"December 31, 2020",1,1,1,0,0,1
0001467154,"Novan, Inc.","December 31, 2020",1,1,1,0,0,1
0001467623,"Dropbox, Inc.","December 31, 2020",1,1,0,0,1,1
0001467760,"Apollo Commercial Real Estate Finance, Inc.","December 31, 2020",1,1,1,0,1,1
0001467858,GENERAL MOTORS COMPANY,"December 31, 2020",1,1,0,0,1,1
0001468174,HYATT HOTELS CORP,"December 31, 2020",1,1,0,0,0,1
0001468328,ADDUS HOMECARE CORPORATION,"December 31, 2020",1,1,0,0,0,0
0001468666,SecureWorks Corp.,"January 29, 2021",1,1,0,0,0,1
0001468748,KODIAK SCIENCES INC.,"December 31, 2020 ",1,1,0,0,1,1
0001469367,Sunrun Inc.,"December 31, 2020",1,1,0,0,0,1
0001469372,MSG NETWORKS INC.,2020-06-30,1,0,0,0,0,1
0001469443,NONE,NONE,1,1,0,0,1,1
0001470205,"COUNTY BANCORP, INC.","December 31, 2020",1,0,0,0,0,1
0001471265,"NORTHWEST BANCSHARES, INC.","December 31, 2020",1,0,0,0,0,1
0001472091,NONE,NONE,1,0,0,0,0,1
0001472595,R1 RCM Inc.,"December 31, 2020",1,0,0,0,0,1
0001472787,First American Financial Corp,"December 31, 2020",0,0,0,0,0,1
0001473334,NONE,NONE,1,1,0,0,1,1
0001473844,"CBTX, Inc.","December 31, 2020",1,1,0,0,1,1
0001474098,PEBBLEBROOK HOTEL TRUST,"December 31, 2020",1,0,1,0,0,1
0001474432,"Pure Storage, Inc.","January 31, 2021",1,1,0,0,1,1
0001474439,"TELENAV, INC.","June 30, 2020",1,1,1,0,1,1
0001474464,New York REIT Liquidating LLC,"December 31, 2020",0,0,0,0,0,0
0001474735,GENERAC HOLDINGS INC.,"December 31, 2020",1,1,0,0,1,1
0001474903,"BGSF, INC.","December 27, 2020",1,1,0,0,0,1
0001475115,"EVENTBRITE, INC.","December 31, 2020",1,0,0,0,0,1
0001475348,Luther Burbank Corp.,"December 31, 2020",1,0,0,0,0,1
0001475841,NATIONAL BANK HOLDINGS CORP,"December 31, 2020",1,0,0,0,0,1
0001475922,"Primerica, Inc","December 31, 2020",1,0,0,0,0,1
0001476034,METROPOLITAN BANK HOLDING CORP.,"December 31, 2020",1,0,0,0,0,1
0001476150,Terreno Realty Corporation,"December 31, 2020",1,1,0,0,1,1
0001476765,NONE,NONE,1,0,0,0,0,1
0001476963,NONE,NONE,1,0,0,0,0,1
0001477246,NONE,NONE,1,1,0,0,1,1
0001477294,SENSATA TECHNOLOGIES HOLDING PLC,"December 31, 2020",1,1,1,0,1,1
0001477333,"Cloudflare, Inc.","December 31, 2020",1,0,0,0,0,1
0001477449,"TELADOC HEALTH, INC.","December 31, 2020",1,1,0,0,0,1
0001478069,NONE,NONE,1,1,1,0,0,1
0001478242,IQVIA HOLDINGS INC.,"December 31, 2020",1,1,0,0,1,1
